CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1_School closing,C1_Flag,C1_Notes,C2_Workplace closing,C2_Flag,C2_Notes,C3_Cancel public events,C3_Flag,C3_Notes,C4_Restrictions on gatherings,C4_Flag,C4_Notes,C5_Close public transport,C5_Flag,C5_Notes,C6_Stay at home requirements,C6_Flag,C6_Notes,C7_Restrictions on internal movement,C7_Flag,C7_Notes,C8_International travel controls,C8_Notes,E1_Income support,E1_Flag,E1_Notes,E2_Debt/contract relief,E2_Notes,E3_Fiscal measures,E3_Notes,E4_International support,E4_Notes,H1_Public information campaigns,H1_Flag,H1_Notes,H2_Testing policy,H2_Notes,H3_Contact tracing,H3_Notes,H4_Emergency investment in healthcare,H4_Notes,H5_Investment in vaccines,H5_Notes,H6_Facial Coverings,H6_Flag,H6_Notes,H7_Vaccination policy,H7_Flag,H7_Notes,H8_Protection of elderly people,H8_Flag,H8_Notes,M1_Wildcard,M1_Notes,V1_Vaccine Prioritisation (summary),V1_Notes,V2A_Vaccine Availability (summary),V2_Notes,V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V3_Notes,V4_Mandatory Vaccination (summary),V4_Notes,ConfirmedCases,ConfirmedDeaths,StringencyIndex,StringencyIndexForDisplay,StringencyLegacyIndex,StringencyLegacyIndexForDisplay,GovernmentResponseIndex,GovernmentResponseIndexForDisplay,ContainmentHealthIndex,ContainmentHealthIndexForDisplay,EconomicSupportIndex,EconomicSupportIndexForDisplay
United States,USA,Alabama,US_AL,STATE_WIDE,20210630,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,550983,11352,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210701,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,"Alabama Department of Health continues to provide information regarding COVID-19 on its social media platforms.    https://web.archive.org/web/20210704201926/https://twitter.com/ALPublicHealth/status/1410642358044082180",1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,550983,11352,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210702,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,551298,11358,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210703,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,551298,11358,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210704,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,"No change in policy. The Alabama Department of Health website indicates that contact tracing efforts continues.    https://web.archive.org/web/20210704202257/https://www.alabamapublichealth.gov/covid19/contact-tracing.html",,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,551298,11358,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210705,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,551298,11358,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210706,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,551298,11358,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210707,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,552911,11387,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210708,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,552911,11387,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210709,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,554071,11398,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210710,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,554605,11402,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210711,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,554605,11402,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210712,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,555215,11402,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210713,0.00,,"No new policies found.",0.00,,"No new policies found.",0.00,,"No new policies found.",0.00,,"No new policies found.",0.00,,"No new policies found.",0.00,,"No new policies found.",0.00,,,0.00,,0.00,,"No new policies found.",1.00,"The Emergency Rental Assistance of Alabama program became live March 1, 2021 and remains active.      ""The Program began accepting applications Monday, March 1, 2021, at 8 a.m. Central Time and will remain open until all available funds have been committed. The duration of the Program will depend on the number of eligible applicants...  Program funds may be used to provide up to fifteen (15) months of assistance for the following expenses:    Past due rent: rental arrears may be eligible starting March 13, 2020  Rent: future rent for up to three months*  Utilities: includes water, sewer, trash, power, internet and home energy (separately stated expenses related to occupancy of a dwelling such as propane or fuel oil) costs  Costs for telephone, cable, or satellite television are NOT eligible under this program  *While applicants may be assisted for up to 15 months, the Program will not commit funds for prospective (future) rent for more than a 3-month period at a time. Applicants must reapply every 3 months and will only be assisted if funds are still available...  The Emergency Rental Assistance bill was passed as part of the Consolidated Appropriations Act, 2021 which provides $25 billion nationally for pandemic-response rental assistance. The program is administered through the U.S. Department of the Treasury. As part of this relief package, the State of Alabama/AHFA received approximately $263 million to administer the state entity program, Emergency Rental Assistance Alabama. Remaining funding totaling $63 million was allocated directly to local jurisdictions with populations greater than 200,000 to administer in their own jurisdictions: Baldwin County, Jefferson County, Madison County, Mobile County, Montgomery, Tuscaloosa County, The City of Birmingham and the City of Huntsville.""    Those jurisdictions are actively operating their own rental/utility support.     See archive:   https://web.archive.org/web/20210802180530/https://eraalabama.com/  https://web.archive.org/web/20210803104006/https://home.treasury.gov/policy-issues/coronavirus/assistance-for-state-local-and-tribal-governments/emergency-rental-assistance-program/program-index",,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,"It is still recommended to wear a mask in stores and other public spaces, but there does not appear to be any requirement in place.  https://web.archive.org/web/20210713043357/https://governor.alabama.gov/newsroom/covid-19/",5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,555215,11402,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210714,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,556613,11428,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210715,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,557578,11439,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210716,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,558577,11442,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210717,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,559478,11443,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210718,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,"Anyone 12 or older is eligible for Pfizer, and Moderna is also being administered to those 18 and older.    https://web.archive.org/web/20210718190345/https://www.alabamapublichealth.gov/covid19vaccine/index.html",1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,560202,11443,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210719,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,"There is no mention of any travel restrictions on the Alabama Health Department page.  https://web.archive.org/web/20210608163533/https://www.alabamapublichealth.gov/covid19/travel.html",0.00,"There is no mention of any travel restrictions on the Alabama Health Department page.  https://web.archive.org/web/20210608163533/https://www.alabamapublichealth.gov/covid19/travel.html",0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,"Visitors are allowed in Alabama nursing homes, but must wear masks in the facility and, if unvaccinated, also in visitees' rooms. Some nursing homes are temporarily closed to visitors depending on community spread.  https://web.archive.org/web/20210720024630/https://www.wsfa.com/2021/07/19/anha-says-visitors-are-still-allowed-alabama-nursing-homes-despite-rising-covid-cases/",,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,560920,11443,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210720,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,"Alabama Public Health continues to provide information about the COVID vaccine via social media.  https://web.archive.org/web/20210720012643/https://mobile.twitter.com/ALPublicHealth",1.00,"ADPH Bureau of Clinical Laboratories (BCL) is focusing testing ""toward persons at highest risk for COVID-19 disease and potential adverse outcomes or concerns regarding infection control (healthcare or long-term care workers) which is consistent with federal guidelines. If a patient does not meet ADPH's criteria and their physician wishes for them to be tested, the patient's specimen should be tested by a commercial laboratory.""      https://web.archive.org/web/20210704202749/https://www.alabamapublichealth.gov/covid19/patients.html",1.00,"Alabama's contact tracing efforts continue. There is no apparent increase in contact tracing efforts.  https://web.archive.org/web/20210704202257/https://www.alabamapublichealth.gov/covid19/contact-tracing.html",,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,562311,11460,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210721,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,563943,11462,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210722,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,565510,11468,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210723,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,567243,11472,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210724,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,569131,11483,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210725,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,570667,11483,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210726,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,572070,11483,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210727,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,574737,11492,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210728,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,577463,11510,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210729,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,1.00,1,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,577463,11510,11.11,11.11,14.29,14.29,24.48,24.48,24.40,24.40,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210730,0.00,,"Alabama Public Health released back to school guidance on July 30, recommending mandatory masking in K-12 schools as well as physical distancing. The final decisions on rules will be made by individual school districts.    https://web.archive.org/web/20210831061545/https://www.alabamapublichealth.gov/covid19/assets/cov-school-guidance-073021.pdf    ",0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,"On July 30, Montgomery announced that masks would be required in all city-owned spaces.  https://web.archive.org/web/20210801072620/https://www.montgomeryadvertiser.com/story/news/local/2021/07/30/montgomery-mask-mandate-city-buildings-amid-covid-19-surge/5437561001/",5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,577463,11510,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210731,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,585607,11536,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210801,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,587405,11536,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210802,0.00,,"On August 2, Alabama State and Auburn announced that masks would be required on campuses. Alabama State announced that masks were mandatory both inside and outside for anyone on campus, and Auburn stated that masks would be required inside buildings or in transit on campus.    https://web.archive.org/web/20210831060103/https://www.alasu.edu/sites/default/files/2021-07/ASUReopeningGuide_summer2021%20%281%29_1.pdf  https://web.archive.org/web/20210831060538/https://platform.twitter.com/embed/Tweet.html?dnt=false&embedId=twitter-widget-0&features=eyJ0ZndfZXhwZXJpbWVudHNfY29va2llX2V4cGlyYXRpb24iOnsiYnVja2V0IjoxMjA5NjAwLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X2hvcml6b25fdHdlZXRfZW1iZWRfOTU1NSI6eyJidWNrZXQiOiJodGUiLCJ2ZXJzaW9uIjpudWxsfSwidGZ3X3NwYWNlX2NhcmQiOnsiYnVja2V0Ijoib2ZmIiwidmVyc2lvbiI6bnVsbH19&frame=false&hideCard=false&hideThread=false&id=1425485096254152705&lang=en&origin=http%3A%2F%2Fauburn.edu%2Fcovid-resource-center%2F&sessionId=4a1ffc8312fc1880a865592f7acc312c42910135&theme=light&widgetsVersion=1890d59c%3A1627936082797&width=550px",0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,589110,11536,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210803,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,592417,11542,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210804,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,595816,11561,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210805,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,599633,11574,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210806,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,603318,11600,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210807,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,"State testing is restricted to symptomatic individuals and those in high-risk groups. It is recommended that others seek testing in commercial labs.  https://web.archive.org/web/20210807221900/https://www.alabamapublichealth.gov/covid19/patients.html",1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,607209,11624,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210808,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,607209,11624,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210809,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,612086,11625,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210810,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,615901,11648,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210811,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,"As of the 11th Aug'21 there is no change to Alabama's vaccination program and all those aged 12 years and older are eligible for free vaccination    see archive:  http://web.archive.org/web/20210812023141/https://www.alabamapublichealth.gov/covid19vaccine/distribution.html",3,"As of the 11th Aug'21 there is no change to Alabama's vaccination program and all those aged 12 years and older are eligible for free vaccination    see archive:  http://web.archive.org/web/20210812023141/https://www.alabamapublichealth.gov/covid19vaccine/distribution.html",5-15 yrs,5-15 yrs,2,2,2,2,5,"As of the 11th Aug'21 there is no change to Alabama's vaccination program and all those aged 12 years and older are eligible for free vaccination    see archive:  http://web.archive.org/web/20210812023141/https://www.alabamapublichealth.gov/covid19vaccine/distribution.html",0,,619752,11689,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210812,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,623919,11724,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210813,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,627905,11765,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210814,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,627905,11765,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
United States,USA,Alabama,US_AL,STATE_WIDE,20210815,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,,0.00,,0.00,,,1.00,,,,,,2.00,1,,1.00,,1.00,,,,,,2.00,0,,5.00,1,,1.00,1,,,,2,,3,,5-15 yrs,5-15 yrs,2,2,2,2,5,,0,,634897,11798,11.11,11.11,14.29,14.29,25.26,25.26,25.30,25.30,25.00,25.00
